Year,Era,Track Name,Artist Name,Release Date,Genres,Track Duration (seconds),Popularity (Rating),Instrumentalness,Acousticness,Danceability,Valence,Energy
2012,2010s,Everybody Talks,Neon Trees,1/1/2012,"modern rock, neo mellow, pop rock, pov: indie",177.28,78,0,0.00301,0.471,0.716,0.924
2012,2010s,Timber,Pitbull,2012,"dance pop, miami hip hop, pop",204.16,83,0,0.0295,0.581,0.788,0.963
2012,2010s,Classic,MKTO,2012,"pop, post-teen pop",175.426,80,0,0.0384,0.72,0.756,0.791
2012,2010s,Pink Matter,Frank Ocean,7/10/2012,"lgbtq+ hip hop, neo soul",268.813,79,0.000322,0.951,0.392,0.494,0.233
2012,2010s,Drive By,Train,4/17/2012,"dance pop, neo mellow, pop, pop rock",195.973,82,1.06E-05,0.00107,0.765,0.721,0.837
2012,2010s,Demons,Imagine Dragons,9/4/2012,"modern rock, pop, rock",175.2,74,0.00025,0.19,0.5,0.419,0.71
2012,2010s,Swimming Pools (Drank),Kendrick Lamar,1/1/2012,"conscious hip hop, hip hop, rap, west coast rap",247.8,79,0.000234,0.00625,0.693,0.199,0.445
2012,2010s,What Makes You Beautiful,One Direction,5/25/2012,"boy band, pop, post-teen pop, talent show",199.986,84,0,0.009,0.726,0.888,0.787
2012,2010s,Love Sosa,Chief Keef,1/1/2012,"chicago bop, chicago drill, chicago rap, drill, hip hop, rap, trap",246.213,78,0,0.0361,0.772,0.211,0.413
2012,2010s,Flowers In Your Hair,The Lumineers,4/3/2012,"folk-pop, modern rock, neo mellow, stomp and holler",109.735,76,6.74E-05,0.75,0.67,0.573,0.609
2012,2010s,King For A Day,Pierce The Veil,7/17/2012,"modern rock, pop punk, screamo",236.293,76,0.000276,3.81E-05,0.403,0.431,0.965
2012,2010s,Can't Hold Us (feat. Ray Dalton),Macklemore & Ryan Lewis,10/9/2012,"pop rap, seattle hip hop",258.431,84,0,0.0267,0.633,0.88,0.927
2012,2010s,Just Give Me a Reason (feat. Nate Ruess),P!nk,9/18/2012,"dance pop, pop",242.733,85,0.000306,0.344,0.778,0.442,0.547
2012,2010s,Pyramids,Frank Ocean,7/10/2012,"lgbtq+ hip hop, neo soul",592.92,77,7.62E-05,0.0118,0.4,0.15,0.65
2012,2010s,Sarah,Alex G,11/5/2012,"philly indie, pov: indie, slacker rock",176.146,73,0.000189,0.513,0.65,0.497,0.686
2012,2010s,Radioactive,Imagine Dragons,9/4/2012,"modern rock, pop, rock",186.813,73,0.000108,0.0999,0.448,0.237,0.784
2012,2010s,Mary,Alex G,11/5/2012,"philly indie, pov: indie, slacker rock",197.733,72,0.452,0.0497,0.693,0.402,0.467
2012,2010s,Poetic Justice,Kendrick Lamar,2012,"conscious hip hop, hip hop, rap, west coast rap",300.16,72,0,0.158,0.778,0.642,0.569
2012,2010s,Call Me Maybe,Carly Rae Jepsen,1/1/2012,"canadian pop, dance pop, pop",193.4,73,2.28E-06,0.0114,0.782,0.66,0.58
2012,2010s,Super Rich Kids,Frank Ocean,7/10/2012,"lgbtq+ hip hop, neo soul",304.76,76,0,0.219,0.739,0.58,0.419
2012,2010s,We Are Young (feat. Janelle Monáe),fun.,2/21/2012,"baroque pop, metropopolis, neo mellow",250.626,72,7.66E-05,0.02,0.378,0.735,0.638
2012,2010s,Summertime Sadness,Lana Del Rey,1/1/2012,"art pop, pop",264.773,75,0,0.0477,0.566,0.22,0.647
2012,2010s,Skyfall,Adele,10/4/2012,"british soul, pop, pop soul, uk pop",286.48,84,0,0.417,0.346,0.0789,0.552
2012,2010s,Let Her Go,Passenger,8/28/2012,"folk-pop, neo mellow",252.733,73,0,0.365,0.479,0.243,0.545
2012,2010s,Die Young,Kesha,11/30/2012,"dance pop, pop",211.92,78,0.000125,0.00498,0.711,0.801,0.7
2012,2010s,Hall of Fame (feat. will.i.am),The Script,9/10/2012,"celtic rock, pop",202.533,70,0,0.0654,0.421,0.629,0.873
2012,2010s,Loveeeeeee Song,Rihanna,12/11/2012,"barbadian pop, pop, urban contemporary",256.32,71,0,0.507,0.711,0.502,0.599
2012,2010s,Feel This Moment (feat. Christina Aguilera),Pitbull,2012,"dance pop, miami hip hop, pop",229.506,79,0,0.039,0.673,0.542,0.758
2012,2010s,Beauty And A Beat,Justin Bieber,1/1/2012,"canadian pop, pop",227.986,80,5.27E-05,0.000704,0.601,0.534,0.843
2012,2010s,Little Talks,Of Monsters and Men,1/1/2012,"folk-pop, metropopolis, modern rock, stomp and holler",266.6,79,0,0.0206,0.457,0.417,0.757
2012,2010s,Freaking Out the Neighborhood,Mac DeMarco,10/16/2012,"edmonton indie, lo-fi indie, pov: indie, slacker rock",173.888,75,0.0288,0.0638,0.565,0.847,0.832
2012,2010s,Wild Ones (feat. Sia),Flo Rida,6/22/2012,"dance pop, miami hip hop, pop, pop rap",232.946,79,0,0.0991,0.608,0.437,0.86
2012,2010s,Good Feeling,Flo Rida,6/22/2012,"dance pop, miami hip hop, pop, pop rap",248.133,80,0.00286,0.0588,0.706,0.684,0.89
2012,2010s,"Bitch, Don’t Kill My Vibe",Kendrick Lamar,2012,"conscious hip hop, hip hop, rap, west coast rap",310.72,70,0,0.0152,0.587,0.0985,0.698
2012,2010s,16 Mirrors,Alex G,11/5/2012,"philly indie, pov: indie, slacker rock",87.093,70,0.0022,0.638,0.564,0.0487,0.3
2012,2010s,Thrift Shop (feat. Wanz),Macklemore & Ryan Lewis,10/9/2012,"pop rap, seattle hip hop",235.613,79,0,0.0633,0.781,0.665,0.526
2012,2010s,Cruise,Florida Georgia Line,1/1/2012,"contemporary country, country, country pop, country road, modern country rock",208.96,70,0,0.0191,0.457,0.878,0.948
2012,2010s,Stubborn Love,The Lumineers,4/3/2012,"folk-pop, modern rock, neo mellow, stomp and holler",279,74,0.0417,0.611,0.598,0.231,0.561
2012,2010s,Liquid Smooth,Mitski,1/31/2012,"brooklyn indie, pov: indie",169.773,75,0,0.838,0.424,0.124,0.342
2012,2010s,One More Night,Maroon 5,1/1/2012,pop,219.466,71,0,0.0444,0.718,0.613,0.82
2012,2010s,Stay,Rihanna,1/1/2012,"barbadian pop, pop, urban contemporary",240.706,70,6.12E-05,0.945,0.621,0.125,0.31
2012,2010s,Clarity,Zedd,1/1/2012,"complextro, edm, german techno, pop, pop dance",271.426,74,0,0.0398,0.509,0.176,0.781
2013,2010s,Sweater Weather,The Neighbourhood,4/19/2013,"modern alternative rock, modern rock, pop",240.4,91,0.0177,0.0495,0.612,0.398,0.807
2013,2010s,Cigarette Daydreams,Cage The Elephant,10/8/2013,"modern alternative rock, modern rock, pov: indie, punk blues, rock",208.76,81,0,0.0807,0.636,0.273,0.676
2013,2010s,I Wanna Be Yours,Arctic Monkeys,9/9/2013,"garage rock, modern rock, permanent wave, rock, sheffield indie",183.956,91,0.022,0.136,0.464,0.479,0.417
2013,2010s,Love Me,Lil Wayne,1/1/2013,"hip hop, new orleans rap, pop rap, rap, trap",255.053,81,0,0.0124,0.67,0.497,0.634
2013,2010s,Break from Toronto,PARTYNEXTDOOR,7/1/2013,"r&b, rap, urban contemporary",99.213,81,0.00389,0.0199,0.595,0.259,0.678
2013,2010s,i was all over her,salvia palth,5/6/2013,"countrygaze, lo-fi emo, lo-fi indie, pov: indie, slowcore, small room",161.422,82,0.883,0.775,0.537,0.0538,0.366
2013,2010s,Why'd You Only Call Me When You're High?,Arctic Monkeys,9/9/2013,"garage rock, modern rock, permanent wave, rock, sheffield indie",161.123,85,1.13E-05,0.0483,0.691,0.8,0.631
2013,2010s,Out of My League,Fitz and The Tantrums,5/7/2013,"la indie, modern alternative rock, modern rock, pop rock, pov: indie",209.386,75,0.00325,0.0387,0.545,0.527,0.968
2013,2010s,Wagon Wheel,Darius Rucker,1/1/2013,"black americana, contemporary country, country, country road, modern country rock",298.373,78,0,0.455,0.535,0.577,0.66
2013,2010s,Young And Beautiful,Lana Del Rey,1/1/2013,"art pop, pop",236.053,86,3.69E-05,0.262,0.324,0.151,0.416
2013,2010s,3005,Childish Gambino,12/10/2013,"atl hip hop, hip hop, rap",234.215,78,0,0.112,0.664,0.659,0.447
2013,2010s,Do I Wanna Know?,Arctic Monkeys,9/9/2013,"garage rock, modern rock, permanent wave, rock, sheffield indie",272.394,85,0.000263,0.186,0.548,0.405,0.532
2013,2010s,Wake Me Up,Avicii,1/1/2013,"dance pop, edm, pop, pop dance",247.426,86,0.0012,0.0038,0.532,0.643,0.783
2013,2010s,Bound 2,Kanye West,6/18/2013,"chicago rap, hip hop, rap",229.146,81,0,0.145,0.367,0.31,0.665
2013,2010s,Power Trip (feat. Miguel),J. Cole,6/18/2013,"conscious hip hop, hip hop, north carolina hip hop, rap",241.16,77,0.000198,0.324,0.667,0.475,0.608
2013,2010s,Counting Stars,OneRepublic,1/1/2013,"piano rock, pop",257.265,86,0,0.0654,0.663,0.474,0.706
2013,2010s,Always Forever,Cults,10/15/2013,"experimental pop, indie surf, pov: indie",223.746,80,0.281,0.00181,0.174,0.36,0.742
2013,2010s,(dream),salvia palth,5/6/2013,"countrygaze, lo-fi emo, lo-fi indie, pov: indie, slowcore, small room",84.701,78,0.861,0.918,0.316,0.135,0.318
2013,2010s,Play It Again,Luke Bryan,1/1/2013,"contemporary country, country, country road, modern country rock",226.866,74,0,0.0955,0.506,0.595,0.886
2013,2010s,Still into You,Paramore,4/5/2013,"candy pop, modern rock, pixie, pop, pop emo, pop punk, rock",216.013,79,0,0.0098,0.602,0.765,0.923
2013,2010s,Bloom - Bonus Track,The Paper Kites,3/5/2013,"australian indie folk, indie anthem-folk, indie folk, stomp and flutter, stomp and holler",210.08,77,0.000641,0.882,0.591,0.415,0.416
2013,2010s,All of Me,John Legend,8/30/2013,"neo soul, pop, pop soul, urban contemporary",269.56,84,0,0.922,0.422,0.331,0.264
2013,2010s,Ribs,Lorde,9/27/2013,"art pop, metropopolis, nz pop, pop",258.969,77,0.614,0.534,0.525,0.0424,0.472
2013,2010s,Come a Little Closer,Cage The Elephant,10/8/2013,"modern alternative rock, modern rock, pov: indie, punk blues, rock",229.346,73,1.04E-06,0.0265,0.44,0.304,0.778
2013,2010s,Latch,Disclosure,6/3/2013,"edm, house, indietronica, uk dance",255.866,72,0.000189,0.0176,0.73,0.541,0.735
2013,2010s,Fashion Killa,A$AP Rocky,2013,"east coast hip hop, hip hop, rap",236.28,77,0,0.292,0.801,0.811,0.819
2013,2010s,Story of My Life,One Direction,11/25/2013,"boy band, pop, post-teen pop, talent show",245.493,83,0,0.225,0.6,0.286,0.663
2013,2010s,LVL,A$AP Rocky,2013,"east coast hip hop, hip hop, rap",220.133,76,1.33E-05,0.18,0.597,0.0997,0.427
2013,2010s,Stay Ready (What A Life),Jhené Aiko,1/1/2013,r&b,382.76,76,0.00366,0.455,0.347,0.308,0.493
2013,2010s,Another Love,Tom Odell,6/24/2013,chill pop,244.36,88,1.65E-05,0.695,0.445,0.131,0.537
2013,2010s,"Hold On, We're Going Home",Drake,1/1/2013,"canadian hip hop, canadian pop, hip hop, pop rap, rap",227.88,71,2.73E-05,0.00421,0.777,0.287,0.414
2013,2010s,I Love It (feat. Charli XCX),Icona Pop,8/27/2013,"candy pop, dance pop, electropop, metropopolis, swedish electropop, swedish synthpop",157.152,73,1.64E-05,0.00952,0.711,0.824,0.906
2013,2010s,Pompeii,Bastille,1/1/2013,"metropopolis, modern rock, pop",214.147,70,0,0.0755,0.679,0.571,0.715
2013,2010s,"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",A$AP Rocky,2013,"east coast hip hop, hip hop, rap",233.786,75,0,0.0239,0.853,0.662,0.693
2013,2010s,That's My Kind Of Night,Luke Bryan,1/1/2013,"contemporary country, country, country road, modern country rock",190.186,72,0,0.0597,0.662,0.895,0.749
2013,2010s,Bed Peace,Jhené Aiko,1/1/2013,r&b,256.079,74,3.67E-05,0.269,0.628,0.299,0.566
2013,2010s,Blondie,Current Joys,1/2/2013,"lo-fi indie, pov: indie",194.733,75,0.899,0.622,0.776,0.866,0.626
2013,2010s,"Let It Go - From ""Frozen""/Soundtrack Version",Idina Menzel,1/1/2013,"hollywood, movie tunes, show tunes",223.84,75,0,0.555,0.543,0.372,0.485
2013,2010s,Hail to the King,Avenged Sevenfold,8/23/2013,alternative metal,305.906,76,0.0259,0.000297,0.58,0.683,0.916
2013,2010s,R U Mine?,Arctic Monkeys,9/9/2013,"garage rock, modern rock, permanent wave, rock, sheffield indie",201.726,80,0,0.00616,0.288,0.619,0.758
2013,2010s,Royals,Lorde,9/27/2013,"art pop, metropopolis, nz pop, pop",190.185,76,0,0.12,0.674,0.337,0.426
2013,2010s,Symphonia IX,Current Joys,1/2/2013,"lo-fi indie, pov: indie",181.36,73,0.573,0.913,0.593,0.149,0.38
2013,2010s,Mirrors,Justin Timberlake,3/15/2013,"dance pop, pop",484.146,80,0,0.234,0.574,0.512,0.512
2013,2010s,The Worst,Jhené Aiko,1/1/2013,r&b,254.493,71,1.30E-06,0.253,0.539,0.123,0.414
2013,2010s,Youngest Daughter,Superheaven,4/5/2013,"dreamo, post-grunge, spacegrunge, zoomergaze",249.514,72,0.125,0.000551,0.492,0.413,0.762
2013,2010s,Dark Horse,Katy Perry,1/1/2013,pop,215.672,79,0,0.00314,0.647,0.353,0.585
2013,2010s,Paint,The Paper Kites,3/5/2013,"australian indie folk, indie anthem-folk, indie folk, stomp and flutter, stomp and holler",191.773,72,0.0023,0.895,0.364,0.387,0.308
2013,2010s,I Want You,Mitski,8/1/2013,"brooklyn indie, pov: indie",183.792,73,0,0.514,0.339,0.0655,0.292
2013,2010s,This Is How We Roll,Florida Georgia Line,1/1/2013,"contemporary country, country, country pop, country road, modern country rock",220.906,69,0,0.0162,0.555,0.723,0.931
2013,2010s,Applause,Lady Gaga,11/11/2013,"art pop, dance pop, pop",212.333,76,1.63E-06,0.0265,0.668,0.738,0.78
2014,2010s,Lovers Rock,TV Girl,6/5/2014,pov: indie,213.92,87,0.00545,7.53E-06,0.559,0.572,0.871
2014,2010s,No Role Modelz,J. Cole,12/9/2014,"conscious hip hop, hip hop, north carolina hip hop, rap",292.799,85,0,0.324,0.69,0.494,0.521
2014,2010s,Take Me to Church,Hozier,9/19/2014,"irish singer-songwriter, modern rock, pop, pov: indie",241.693,80,0,0.634,0.566,0.437,0.664
2014,2010s,I Love You So,The Walters,11/28/2014,"chicago indie, pov: indie",160.239,87,0,0.583,0.575,0.466,0.648
2014,2010s,Work Song,Hozier,9/19/2014,"irish singer-songwriter, modern rock, pop, pov: indie",229.72,78,0,0.749,0.531,0.259,0.363
2014,2010s,Shut Up and Dance,WALK THE MOON,12/2/2014,"dance rock, modern alternative rock, modern rock, neo mellow, pop rock",199.08,86,0,0.00701,0.578,0.619,0.866
2014,2010s,American Kids,Kenny Chesney,9/22/2014,"contemporary country, country, country road",182.96,78,5.84E-06,0.0476,0.782,0.849,0.589
2014,2010s,Time of Our Lives,Pitbull,11/21/2014,"dance pop, miami hip hop, pop",229.36,84,0,0.0921,0.721,0.724,0.802
2014,2010s,Riptide,Vance Joy,9/8/2014,"folk-pop, modern rock",204.28,79,0,0.431,0.484,0.51,0.731
2014,2010s,Budapest,George Ezra,6/30/2014,"folk-pop, neo-singer-songwriter",200.733,84,0,0.0846,0.717,0.389,0.455
2014,2010s,Wet Dreamz,J. Cole,12/9/2014,"conscious hip hop, hip hop, north carolina hip hop, rap",239.266,80,0,0.0697,0.495,0.539,0.722
2014,2010s,Summer,Calvin Harris,10/31/2014,"dance pop, edm, electro house, house, pop, progressive house, uk dance",222.533,86,0.0178,0.0211,0.596,0.743,0.856
2014,2010s,Drugs You Should Try It,Travis Scott,8/18/2014,"rap, slap house",208.487,80,0.00133,0.525,0.593,0.0729,0.559
2014,2010s,A Sky Full of Stars,Coldplay,5/19/2014,"permanent wave, pop",267.866,88,0.00197,0.00617,0.545,0.162,0.675
2014,2010s,Maps,Maroon 5,9/2/2014,pop,189.96,84,0,0.0205,0.742,0.879,0.713
2014,2010s,Me and My Kind,Cody Johnson,1/14/2014,"classic texas country, contemporary country, modern country pop",156.2,75,0,0.0835,0.588,0.674,0.807
2014,2010s,West Coast,Lana Del Rey,1/1/2014,"art pop, pop",256.76,83,0.0194,0.194,0.527,0.461,0.591
2014,2010s,Chamber Of Reflection,Mac DeMarco,4/1/2014,"edmonton indie, lo-fi indie, pov: indie, slacker rock",231.723,80,0.914,0.262,0.538,0.506,0.557
2014,2010s,Night Changes,One Direction,11/17/2014,"boy band, pop, post-teen pop, talent show",226.6,87,0,0.859,0.672,0.37,0.52
2014,2010s,Outside (feat. Ellie Goulding),Calvin Harris,10/31/2014,"dance pop, edm, electro house, house, pop, progressive house, uk dance",227.266,85,0,0.213,0.646,0.418,0.823
2014,2010s,Brooklyn Baby,Lana Del Rey,1/1/2014,"art pop, pop",351.64,81,0.00402,0.542,0.404,0.0949,0.664
2014,2010s,Someone New,Hozier,9/19/2014,"irish singer-songwriter, modern rock, pop, pov: indie",222.813,73,3.66E-06,0.429,0.443,0.596,0.533
2014,2010s,Rude,MAGIC!,6/25/2014,"pop, reggae fusion",224.84,84,0,0.0422,0.773,0.925,0.758
2014,2010s,The Nights,Avicii,1/1/2014,"dance pop, edm, pop, pop dance",176.658,85,0,0.0166,0.527,0.654,0.835
2014,2010s,The Blonde,TV Girl,6/5/2014,pov: indie,227.76,77,0.912,0.225,0.501,0.225,0.547
2014,2010s,Habits (Stay High),Tove Lo,1/1/2014,"dance pop, metropopolis, pop, swedish electropop, swedish pop, swedish synthpop",209.16,73,6.69E-05,0.0702,0.729,0.347,0.65
2014,2010s,Best Day Of My Life,American Authors,1/1/2014,"modern rock, pop rock",194.24,78,0.000227,0.0591,0.673,0.536,0.902
2014,2010s,Collard Greens,ScHoolboy Q,1/1/2014,"gangster rap, hip hop, pop rap, rap, southern hip hop, trap",299.96,76,9.19E-06,0.0255,0.825,0.66,0.573
2014,2010s,Stay With Me,Sam Smith,5/26/2014,"pop, uk pop",172.723,83,6.39E-05,0.588,0.413,0.185,0.42
2014,2010s,Stolen Dance,Milky Chance,10/14/2014,"german pop, modern rock",313.626,74,0.000239,0.412,0.879,0.685,0.565
2014,2010s,"Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard) - Remix",Ty Dolla $ign,6/10/2014,"hip hop, pop rap, r&b, southern hip hop, trap, trap soul",242.983,78,0,0.22,0.805,0.211,0.33
2014,2010s,Dance Her Home,Cody Johnson,1/14/2014,"classic texas country, contemporary country, modern country pop",174.68,72,0,0.205,0.674,0.889,0.892
2014,2010s,First Love/Late Spring,Mitski,11/11/2014,"brooklyn indie, pov: indie",278.64,77,0.0137,0.000825,0.445,0.102,0.543
2014,2010s,Tumblr Girls (feat. Christoph Andersson),G-Eazy,6/20/2014,"indie pop rap, oakland hip hop, pop rap, rap",255.68,78,0.000105,0.101,0.49,0.346,0.373
2014,2010s,One Last Time,Ariana Grande,8/22/2014,pop,197.266,82,1.65E-06,0.093,0.628,0.104,0.593
2014,2010s,2 On (feat. ScHoolboy Q),Tinashe,10/1/2014,"alternative r&b, dance pop, metropopolis, pop, r&b, urban contemporary",227,77,0,0.15,0.742,0.431,0.595
2014,2010s,Jackie and Wilson,Hozier,9/19/2014,"irish singer-songwriter, modern rock, pop, pov: indie",223.12,71,7.52E-06,0.0579,0.555,0.739,0.727
2014,2010s,Like Real People Do,Hozier,9/19/2014,"irish singer-songwriter, modern rock, pop, pov: indie",198.026,71,0.393,0.921,0.539,0.145,0.179
2014,2010s,Belong to the City,PARTYNEXTDOOR,7/29/2014,"r&b, rap, urban contemporary",98.023,75,0.00138,0.709,0.582,0.193,0.482
2014,2010s,Blank Space,Taylor Swift,10/27/2014,pop,231.826,70,1.64E-06,0.085,0.753,0.583,0.678
2014,2010s,Love Yourz,J. Cole,12/9/2014,"conscious hip hop, hip hop, north carolina hip hop, rap",211.496,74,0,0.589,0.677,0.435,0.638
2014,2010s,"Happy - From ""Despicable Me 2""",Pharrell Williams,3/3/2014,"dance pop, pop",232.72,80,0,0.219,0.647,0.962,0.822
2014,2010s,Propuesta Indecente,Romeo Santos,2/25/2014,"bachata, latin hip hop, latin pop, urbano latino",235.133,81,0,0.499,0.757,0.742,0.632
2014,2010s,I'm Not The Only One,Sam Smith,5/26/2014,"pop, uk pop",239.316,83,2.01E-05,0.529,0.678,0.493,0.484
2014,2010s,Shake It Off,Taylor Swift,10/27/2014,pop,219.2,70,0,0.0561,0.647,0.943,0.785
2014,2010s,Sugar,Maroon 5,9/2/2014,pop,235.493,79,0,0.0591,0.748,0.884,0.788
2014,2010s,Francis Forever,Mitski,11/11/2014,"brooklyn indie, pov: indie",149.68,75,1.94E-05,0.00262,0.535,0.32,0.448
2014,2010s,After Dark,Mr.Kitty,10/6/2014,weirdcore,259.146,77,0.266,0.0696,0.585,0.039,0.595
2014,2010s,Animals,Maroon 5,9/2/2014,pop,231.013,80,0,0.000185,0.279,0.328,0.742
2014,2010s,Bang Bang,Jessie J,10/10/2014,"dance pop, pop",199.386,78,0,0.26,0.706,0.751,0.786
2015,2010s,Tennessee Whiskey,Chris Stapleton,5/4/2015,"contemporary country, outlaw country",293.293,83,0.0096,0.205,0.392,0.512,0.37
2015,2010s,Don't,Bryson Tiller,10/2/2015,"kentucky hip hop, r&b, rap",198.293,83,0,0.223,0.765,0.189,0.356
2015,2010s,The Night We Met,Lord Huron,4/7/2015,"indie folk, stomp and holler",208.211,78,0.267,0.969,0.545,0.1,0.366
2015,2010s,The Less I Know The Better,Tame Impala,7/17/2015,"australian psych, modern rock, neo-psychedelic, rock",216.32,85,0.00678,0.0115,0.64,0.785,0.74
2015,2010s,Exchange,Bryson Tiller,10/2/2015,"kentucky hip hop, r&b, rap",194.613,81,0,0.107,0.525,0.276,0.433
2015,2010s,Daddy Issues,The Neighbourhood,10/30/2015,"modern alternative rock, modern rock, pop",260.173,85,0.149,0.0678,0.588,0.337,0.521
2015,2010s,C U Girl,Steve Lacy,2/15/2015,afrofuturism,129.697,80,0.0523,0.663,0.414,0.409,0.473
2015,2010s,The Hills,The Weeknd,8/28/2015,"canadian contemporary r&b, canadian pop, pop",242.253,85,0,0.0671,0.585,0.137,0.564
2015,2010s,Space Song,Beach House,8/28/2015,"art pop, baltimore indie, dream pop, dreamo, indie rock, indietronica, modern dream pop, pov: indie",320.466,77,0.124,0.229,0.508,0.601,0.792
2015,2010s,Star Shopping,Lil Peep,8/17/2015,"cloud rap, emo rap, lgbtq+ hip hop",142,82,0.0185,0.0946,0.538,0.307,0.471
2015,2010s,Ride,Twenty One Pilots,5/15/2015,"modern rock, pop, pov: indie, rock",214.506,84,0,0.00835,0.645,0.566,0.713
2015,2010s,Alright,Kendrick Lamar,3/16/2015,"conscious hip hop, hip hop, rap, west coast rap",219.333,80,0,0.0742,0.796,0.558,0.766
2015,2010s,Need 2,Pinegrove,10/15/2015,"countrygaze, new jersey indie, small room",191.796,78,0.202,0.00994,0.552,0.213,0.634
2015,2010s,Right My Wrongs,Bryson Tiller,10/2/2015,"kentucky hip hop, r&b, rap",249.32,78,0,0.345,0.543,0.29,0.449
2015,2010s,nuts,Lil Peep,12/2/2015,"cloud rap, emo rap, lgbtq+ hip hop",85.36,81,0,0.00872,0.51,0.148,0.739
2015,2010s,Alien Blues,Vundabar,7/24/2015,"boston indie, indie garage rock, pov: indie",155.933,79,0.908,0.0807,0.467,0.433,0.757
2015,2010s,Parachute,Chris Stapleton,5/4/2015,"contemporary country, outlaw country",253.2,76,5.72E-05,0.00967,0.642,0.605,0.762
2015,2010s,Stressed Out,Twenty One Pilots,5/15/2015,"modern rock, pop, pov: indie, rock",202.333,84,2.29E-05,0.0462,0.734,0.648,0.637
2015,2010s,No Flockin',Kodak Black,11/13/2015,"florida drill, florida rap, melodic rap, miami hip hop, rap, trap, trap latino",165.29,75,0,0.0673,0.943,0.815,0.595
2015,2010s,The Percocet & Stripper Joint,Future,7/17/2015,"atl hip hop, hip hop, rap, southern hip hop, trap",148.453,76,0.954,0.754,0.625,0.0805,0.667
2015,2010s,90210 (feat. Kacy Hill),Travis Scott,9/4/2015,"rap, slap house",339.066,79,8.48E-06,0.113,0.402,0.31,0.527
2015,2010s,Kill Yourself (Part III),$uicideboy$,9/21/2015,"cloud rap, dark trap, new orleans rap, underground hip hop",145.078,77,4.15E-05,0.326,0.753,0.192,0.68
2015,2010s,Electric Love,BØRNS,10/16/2015,"indie poptimism, modern alternative rock, modern rock, pov: indie",218.106,79,0.00137,0.00543,0.611,0.518,0.797
2015,2010s,Nightcrawler (feat. Swae Lee & Chief Keef),Travis Scott,9/4/2015,"rap, slap house",321.56,80,0,0.0013,0.522,0.179,0.731
2015,2010s,Sleeping on the Blacktop,Colter Wall,6/2/2015,"canadian americana, canadian contemporary country, outlaw country, saskatchewan indie",192.48,75,0.207,0.824,0.583,0.473,0.309
2015,2010s,Can't Feel My Face,The Weeknd,8/28/2015,"canadian contemporary r&b, canadian pop, pop",213.52,81,0,0.113,0.705,0.583,0.769
2015,2010s,Paris,$uicideboy$,11/20/2015,"cloud rap, dark trap, new orleans rap, underground hip hop",111.02,75,0.00636,0.0706,0.849,0.195,0.648
2015,2010s,Wait a Minute!,WILLOW,1/11/2015,"afrofuturism, pop, post-teen pop, pov: indie",196.52,78,1.94E-05,0.0371,0.764,0.672,0.705
2015,2010s,Uptown Funk (feat. Bruno Mars),Mark Ronson,1/12/2015,pop soul,269.666,83,8.15E-05,0.00801,0.856,0.928,0.609
2015,2010s,Traveller,Chris Stapleton,5/4/2015,"contemporary country, outlaw country",222.413,73,0.0166,0.0682,0.543,0.758,0.75
2015,2010s,Centuries,Fall Out Boy,1/16/2015,"emo, modern rock, pop, pop punk, rock",228.36,80,0,0.00359,0.393,0.56,0.858
2015,2010s,Trap Queen,Fetty Wap,9/25/2015,"new jersey rap, pop rap, rap, southern hip hop, trap",222.093,74,0,0.0244,0.746,0.817,0.873
2015,2010s,Melting,Kali Uchis,2/4/2015,colombian pop,208.853,78,0.0803,0.179,0.574,0.303,0.479
2015,2010s,"Everyday (feat. Rod Stewart, Miguel & Mark Ronson)",A$AP Rocky,5/26/2015,"east coast hip hop, hip hop, rap",260.986,79,0,0.00996,0.394,0.335,0.661
2015,2010s,Runnin' Thru the 7th with My Woadies,$uicideboy$,9/15/2015,"cloud rap, dark trap, new orleans rap, underground hip hop",205.766,74,0.000221,0.0656,0.686,0.187,0.621
2015,2010s,Stitches,Shawn Mendes,4/14/2015,"canadian pop, pop, viral pop",206.88,83,0,0.0151,0.752,0.755,0.754
2015,2010s,My Flaws Burn Through My Skin Like Demonic Flames from Hell,$uicideboy$,8/1/2015,"cloud rap, dark trap, new orleans rap, underground hip hop",167.679,74,0.000546,0.00448,0.78,0.0663,0.748
2015,2010s,"New Person, Same Old Mistakes",Tame Impala,7/17/2015,"australian psych, modern rock, neo-psychedelic, rock",363.24,77,0.00671,0.272,0.47,0.49,0.809
2015,2010s,Love Yourself,Justin Bieber,11/13/2015,"canadian pop, pop",233.72,83,0,0.835,0.609,0.515,0.378
2015,2010s,Sorry,Justin Bieber,11/13/2015,"canadian pop, pop",200.786,83,0,0.0797,0.655,0.409,0.76
2015,2010s,Often,The Weeknd,8/28/2015,"canadian contemporary r&b, canadian pop, pop",249.04,79,0,0.222,0.572,0.0713,0.631
2015,2010s,Die A Happy Man,Thomas Rhett,1/1/2015,"contemporary country, country, country road, modern country rock",227.426,72,1.39E-06,0.418,0.595,0.4,0.389
2015,2010s,My House,Flo Rida,4/7/2015,"dance pop, miami hip hop, pop, pop rap",192.19,77,0,0.0215,0.688,0.74,0.702
2015,2010s,Let It Happen,Tame Impala,7/17/2015,"australian psych, modern rock, neo-psychedelic, rock",467.586,78,0.0266,0.00462,0.602,0.577,0.881
